chembl.id,chembl.name,efo.id,efo.term,set1,set2,overlap,universe,odds.ratio,p.value,existing.indication,p.adjusted
CHEMBL109,VALPROIC ACID,EFO_0000249,Alzheimers disease,306,3757,64,64102,4.30397644560347,4.86016577121819e-19,TRUE,7.04667059502238e-18
CHEMBL121,ROSIGLITAZONE,HP_0100543,cognitive impairment,1109,1411,78,64102,3.49932018935401,4.97460863203425e-19,TRUE,7.20696668371927e-18
CHEMBL217092,SARACATINIB,EFO_0000756,melanoma,2438,451,63,64102,4.18908230436573,7.62136666374627e-19,TRUE,1.09410623579666e-17
CHEMBL708,ZIPRASIDONE,EFO_0000289,bipolar disorder,191,5835,61,64102,4.72443695063404,7.87478140006101e-19,TRUE,1.12983015040899e-17
CHEMBL1516,OLMESARTAN,EFO_0000537,hypertension,161,6014,56,64102,5.19014274957716,9.45750655854398e-19,TRUE,1.35272604891433e-17
CHEMBL223360,LINIFANIB,EFO_0000182,hepatocellular carcinoma,3168,599,86,64102,3.28638927862753,1.00045553201025e-18,TRUE,1.42986908229623e-17
CHEMBL325041,BORTEZOMIB,EFO_0000182,hepatocellular carcinoma,2931,599,82,64102,3.37654947232602,1.23098169373115e-18,TRUE,1.75119905943891e-17
CHEMBL294199,CAPSAICIN,EFO_0000253,amyotrophic lateral sclerosis,549,2437,70,64102,3.77782322153419,1.38261318124569e-18,TRUE,1.9583281373227e-17
CHEMBL1496,ROSUVASTATIN,EFO_0001645,coronary heart disease,568,2120,66,64102,3.93522300175371,1.54005333293667e-18,TRUE,2.17551223244937e-17
CHEMBL1064,SIMVASTATIN,EFO_0000319,cardiovascular disease,1206,994,66,64102,3.86587531453738,2.04312438515072e-18,TRUE,2.86922870931319e-17
CHEMBL109,VALPROIC ACID,EFO_0000692,schizophrenia,306,5048,74,64102,3.77174377485364,2.06459343005329e-18,TRUE,2.89828141273372e-17
CHEMBL1200666,CALCIPOTRIENE,EFO_0000676,psoriasis,650,1693,62,64102,3.99652346799043,5.92964327581652e-18,TRUE,8.11525598085512e-17
CHEMBL1112,ARIPIPRAZOLE,EFO_0003758,autism,132,5501,47,64102,5.93214522814517,5.9713454824526e-18,TRUE,8.17082226674156e-17
CHEMBL1614701,SELUMETINIB,EFO_0000756,melanoma,3317,451,73,64102,3.59600857211178,6.12684223910367e-18,TRUE,8.378959239821e-17
CHEMBL1771,CLOPIDOGREL,EFO_0000612,myocardial infarction,571,1504,54,64102,4.47157805835411,8.07316104357878e-18,TRUE,1.09659329166898e-16
CHEMBL1771,CLOPIDOGREL,EFO_0000270,asthma,571,2121,65,64102,3.84101447695459,8.12421162347816e-18,TRUE,1.10332562869729e-16
CHEMBL1276308,MIFEPRISTONE,EFO_0000289,bipolar disorder,240,5835,68,64102,3.98201712092963,1.04007561814786e-17,TRUE,1.40503934543349e-16
CHEMBL135,ESTRADIOL,EFO_0003869,breast neoplasm,603,2205,68,64102,3.64924303071667,1.67429425592878e-17,TRUE,2.23615920196536e-16
CHEMBL1064,SIMVASTATIN,HP_0100543,cognitive impairment,1206,1411,79,64102,3.23972490955156,1.73155327122509e-17,TRUE,2.30889327028315e-16
CHEMBL1229517,VEMURAFENIB,EFO_0001378,multiple myeloma,2910,596,79,64102,3.27483066946223,2.29991588356623e-17,TRUE,3.03945250472008e-16
CHEMBL1428,NIMODIPINE,EFO_0003761,unipolar depression,298,4304,65,64102,3.92030192699698,2.34380686151672e-17,TRUE,3.09525161343386e-16
CHEMBL932,DIPYRIDAMOLE,EFO_0000289,bipolar disorder,145,5835,50,64102,5.29220136833526,2.90869003798699e-17,TRUE,3.82151813507125e-16
CHEMBL118,CELECOXIB,EFO_0003761,unipolar depression,315,4304,67,64102,3.79665116187751,3.00129817506005e-17,TRUE,3.93830824191567e-16
CHEMBL428690,ALVOCIDIB,EFO_0000095,chronic lymphocytic leukemia,4118,345,69,64102,3.68639409210558,3.1535683183721e-17,TRUE,4.13300136108799e-16
CHEMBL325041,BORTEZOMIB,EFO_0001378,multiple myeloma,2931,596,79,64102,3.24959147080356,3.43406713707767e-17,TRUE,4.49109890565472e-16
CHEMBL192,SILDENAFIL,EFO_0002508,Parkinson's disease,389,3371,66,64102,3.73439096754029,4.50043053191967e-17,TRUE,5.83938534046335e-16
CHEMBL459,METHYLDOPA,EFO_0000537,hypertension,134,6014,48,64102,5.42602074549604,7.06295760509301e-17,TRUE,9.05349402463166e-16
CHEMBL469,KETOROLAC,EFO_0002506,osteoarthritis,527,808,37,64102,6.1503863734615,7.16448857059491e-17,TRUE,9.18205309811736e-16
CHEMBL717,MEDROXYPROGESTERONE ACETATE,EFO_0000249,Alzheimers disease,365,3757,67,64102,3.65850758075733,8.95691642740704e-17,TRUE,1.14141848445087e-15
CHEMBL503,LOVASTATIN,EFO_0000712,stroke,856,1475,65,64102,3.60333179095641,9.33320837676428e-17,TRUE,1.18814672773682e-15
CHEMBL960,LEFLUNOMIDE,EFO_0000685,rheumatoid arthritis,313,3417,58,64102,4.09194664534478,1.03425535290272e-16,TRUE,1.31213743310217e-15
CHEMBL384467,DEXAMETHASONE,EFO_0000270,asthma,734,2121,73,64102,3.30655603628581,1.31024668288161e-16,TRUE,1.65267474253323e-15
CHEMBL1064,SIMVASTATIN,EFO_0003770,diabetic retinopathy,1206,543,45,64102,4.8559664102851,1.97934296339488e-16,TRUE,2.46645079091045e-15
CHEMBL1017,TELMISARTAN,EFO_0000195,metabolic syndrome,306,3177,54,64102,4.16301158085915,4.89267764091896e-16,TRUE,5.93916480196944e-15
CHEMBL175247,ORLISTAT,EFO_0004211,Hypertriglyceridemia,298,3627,57,64102,3.99066838629976,5.78344170276298e-16,TRUE,6.98389408549271e-15
CHEMBL1508,ESCITALOPRAM,EFO_0003761,unipolar depression,111,4304,36,64102,6.71632374109162,6.51937904563683e-16,TRUE,7.83814844590864e-15
CHEMBL637,VENLAFAXINE,EFO_0000289,bipolar disorder,217,5835,61,64102,3.93484536117195,7.20664855303038e-16,TRUE,8.63785100755322e-15
CHEMBL1428,NIMODIPINE,EFO_0000712,stroke,298,1475,36,64102,5.95455959021252,7.54155669803201e-16,TRUE,9.02614862544298e-15
CHEMBL1473,FLUTICASONE PROPIONATE,EFO_0000676,psoriasis,822,1693,67,64102,3.36473788929711,7.91422794473707e-16,TRUE,9.46454930925406e-15
CHEMBL2017974,BUPARLISIB,EFO_0000756,melanoma,2439,451,58,64102,3.79792540794056,8.38923759862163e-16,TRUE,1.00196905843508e-14
CHEMBL1370,BUDESONIDE,EFO_0000270,asthma,549,2121,60,64102,3.66042369108384,9.71955302692089e-16,TRUE,1.15564722378251e-14
CHEMBL269732,TACROLIMUS,EFO_0000685,rheumatoid arthritis,210,3417,45,64102,4.89402744779911,1.03163615291825e-15,TRUE,1.22405757478891e-14
CHEMBL389621,HYDROCORTISONE,EFO_0001073,obesity,202,7209,65,64102,3.7691939987068,1.5033949780946e-15,TRUE,1.76434326031171e-14
CHEMBL1491,AMLODIPINE,EFO_0000612,myocardial infarction,1133,1504,75,64102,3.05269496527275,1.8894469922538e-15,TRUE,2.2017338891362e-14
CHEMBL272980,MOCETINOSTAT,EFO_0000095,chronic lymphocytic leukemia,2992,345,55,64102,3.92752929974104,1.95578101312281e-15,TRUE,2.27581511806144e-14
CHEMBL2103882,TIVANTINIB,EFO_0001378,multiple myeloma,1591,596,53,64102,3.932568638677,2.20106052157067e-15,TRUE,2.55242531650495e-14
CHEMBL1373,MODAFINIL,EFO_0000289,bipolar disorder,139,5835,46,64102,4.97030032493927,3.1370494740756e-15,TRUE,3.59679784029326e-14
CHEMBL1496,ROSUVASTATIN,EFO_0000764,HIV infection,568,1866,56,64102,3.73006336895175,3.46459508837975e-15,TRUE,3.9619398756853e-14
CHEMBL41,FLUOXETINE,EFO_0000289,bipolar disorder,425,5835,92,64102,2.78691026075803,4.07353119413574e-15,TRUE,4.63614083222151e-14
CHEMBL1201087,CABERGOLINE,EFO_0001073,obesity,130,7209,49,64102,4.79989517213329,4.21795657436595e-15,TRUE,4.79757001227506e-14
CHEMBL1496,ROSUVASTATIN,EFO_0000270,asthma,568,2121,60,64102,3.52271043016157,4.55801174331298e-15,TRUE,5.1732526982646e-14
CHEMBL1496,ROSUVASTATIN,EFO_0000712,stroke,568,1475,49,64102,4.1118562765463,4.64229815165158e-15,TRUE,5.26649953131487e-14
CHEMBL1908391,Masitinib,EFO_0000270,asthma,735,2121,70,64102,3.14678541808667,4.9042324854828e-15,TRUE,5.55516061036866e-14
CHEMBL744,RILUZOLE,EFO_0000289,bipolar disorder,185,5835,54,64102,4.14560024749332,5.63164165209595e-15,TRUE,6.35389947991151e-14
CHEMBL945,AMILORIDE,EFO_0000537,hypertension,155,6014,49,64102,4.49336533658964,1.00918618357893e-14,TRUE,1.11621196530742e-13
CHEMBL1064,SIMVASTATIN,EFO_0001060,celiac disease,1206,1164,65,64102,3.20316506365174,1.49348256483199e-14,TRUE,1.63384746754177e-13
CHEMBL672,FENOFIBRATE,EFO_0000537,hypertension,298,6014,73,64102,3.1598943050195,1.64153271196213e-14,TRUE,1.79264069008315e-13
CHEMBL1421,DASATINIB,EFO_0000717,systemic scleroderma,4246,294,59,64102,3.57490039442188,1.91592152670293e-14,TRUE,2.08522964049561e-13
CHEMBL384467,DEXAMETHASONE,EFO_0004274,gout,734,1054,46,64102,4.1364948473386,2.07048040471948e-14,TRUE,2.2484999038813e-13
CHEMBL708,ZIPRASIDONE,EFO_0003761,unipolar depression,191,4304,46,64102,4.44430054399763,2.16441423543541e-14,TRUE,2.34741827448823e-13
CHEMBL389621,HYDROCORTISONE,EFO_0000378,coronary artery disease,202,3553,43,64102,4.65274095354989,2.16632516637191e-14,TRUE,2.34914743490614e-13
CHEMBL192,SILDENAFIL,EFO_0000712,stroke,389,1475,39,64102,4.83271081062022,2.42024733059191e-14,TRUE,2.61494544505784e-13
CHEMBL118,CELECOXIB,EFO_0000685,rheumatoid arthritis,315,3417,54,64102,3.71704331327338,3.37572021243511e-14,TRUE,3.60892261005255e-13
CHEMBL1496,ROSUVASTATIN,EFO_0000612,myocardial infarction,568,1504,48,64102,3.93552136781184,3.91728884064124e-14,TRUE,4.16922443813684e-13
CHEMBL503,LOVASTATIN,EFO_0000270,asthma,856,2121,75,64102,2.87237722270639,4.03616322059352e-14,TRUE,4.29026631978431e-13
CHEMBL1421,DASATINIB,EFO_0000616,neoplasm,4246,182,44,64102,4.53113031866053,4.24725953080618e-14,TRUE,4.50368524554834e-13
CHEMBL160,CYCLOSPORINE,EFO_0000612,myocardial infarction,706,1504,54,64102,3.53803445595991,6.06293442333653e-14,TRUE,6.35541812238575e-13
CHEMBL1201168,ISOCARBOXAZID,EFO_0003761,unipolar depression,227,4304,50,64102,3.95938565449343,7.06620664183003e-14,TRUE,7.37894545253303e-13
CHEMBL1289494,TIVOZANIB,EFO_0000182,hepatocellular carcinoma,2141,599,60,64102,3.285460921016,7.22467933198425e-14,TRUE,7.53382981773315e-13
CHEMBL554,LAPATINIB,EFO_0000756,melanoma,1865,451,47,64102,3.95670510886993,7.27435511806681e-14,TRUE,7.58349988109227e-13
CHEMBL325041,BORTEZOMIB,EFO_0000621,neuroblastoma,2931,594,72,64102,2.92588681341197,8.33581693004243e-14,TRUE,8.64513340732073e-13
CHEMBL103,PROGESTERONE,EFO_0003869,breast neoplasm,276,2205,39,64102,4.6840949013437,9.96147506080762e-14,TRUE,1.02693978450574e-12
CHEMBL1200500,BECLOMETHASONE DIPROPIONATE,EFO_0000270,asthma,576,2121,58,64102,3.33576153122504,1.01789922697562e-13,TRUE,1.04863545936035e-12
CHEMBL85,RISPERIDONE,EFO_0003758,autism,120,5501,39,64102,5.15836111979322,1.15192460585964e-13,TRUE,1.18211264524706e-12
CHEMBL1200374,EXEMESTANE,EFO_0003869,breast neoplasm,450,2205,51,64102,3.64895031966274,1.41603127172322e-13,TRUE,1.44455046079491e-12
CHEMBL1079175,MK-2206,EFO_0004230,endometrial neoplasm,2937,203,38,64102,4.84568084948212,1.42451490154287e-13,TRUE,1.45240626915346e-12
CHEMBL503,LOVASTATIN,EFO_0000319,cardiovascular disease,856,994,47,64102,3.8218290400398,1.57534485256822e-13,TRUE,1.60249092373286e-12
CHEMBL1159,PINACIDIL,EFO_0000537,hypertension,88,6014,34,64102,6.11052878781843,1.70412950972214e-13,TRUE,1.7294164424088e-12
CHEMBL503,LOVASTATIN,EFO_0000756,melanoma,856,451,31,64102,5.62038931731665,1.87951993571045e-13,TRUE,1.90168771242697e-12
CHEMBL723,CARVEDILOL,EFO_0000249,Alzheimers disease,338,3757,58,64102,3.36348993723162,2.03963836216924e-13,TRUE,2.05948244202978e-12
CHEMBL2017974,BUPARLISIB,EFO_0000095,chronic lymphocytic leukemia,2439,345,46,64102,3.94510150367129,2.08445368736996e-13,TRUE,2.10358881913896e-12
CHEMBL175247,ORLISTAT,EFO_0001073,obesity,298,7209,79,64102,2.86726628652123,2.29268426568535e-13,TRUE,2.3077677148017e-12
CHEMBL1064,SIMVASTATIN,EFO_0004319,smoking cessation,1206,770,49,64102,3.65229439152328,2.50232499089285e-13,TRUE,2.51265258388638e-12
CHEMBL118,CELECOXIB,EFO_0000673,prostate adenocarcinoma,315,3249,51,64102,3.65979174180263,2.50347191311563e-13,TRUE,2.51346412275396e-12
CHEMBL502835,NINTEDANIB,EFO_0001378,multiple myeloma,2163,596,59,64102,3.20623885928738,2.94654974300623e-13,TRUE,2.94555737141018e-12
CHEMBL1544,LIOTHYRONINE,EFO_0003761,unipolar depression,154,4304,39,64102,4.74546394962002,3.56580438797873e-13,TRUE,3.54549798485813e-12
CHEMBL93,ZILEUTON,EFO_0000270,asthma,611,2121,59,64102,3.18404282683423,3.75516986110877e-13,TRUE,3.72579729300142e-12
CHEMBL1496,ROSUVASTATIN,EFO_0000319,cardiovascular disease,568,994,37,64102,4.55618568448058,4.25347209872859e-13,TRUE,4.20782425124857e-12
CHEMBL939,GEFITINIB,EFO_0000182,hepatocellular carcinoma,2112,599,58,64102,3.20720297574491,4.44856759239871e-13,TRUE,4.39555203986613e-12
CHEMBL1200975,CLOCORTOLONE PIVALATE,EFO_0000676,psoriasis,560,1693,49,64102,3.60996721160819,4.47633698070551e-13,TRUE,4.42122435316455e-12
CHEMBL1230609,FORETINIB,EFO_0000182,hepatocellular carcinoma,2302,599,61,64102,3.09941680409436,4.81744892951189e-13,TRUE,4.74739439328592e-12
CHEMBL255863,NILOTINIB,EFO_0000756,melanoma,2045,451,48,64102,3.67673842271638,5.03256034852012e-13,TRUE,4.95083044759294e-12
CHEMBL192,SILDENAFIL,EFO_0001365,age-related macular degeneration,389,2123,45,64102,3.88006705123712,5.13992723067336e-13,TRUE,5.05042770328544e-12
CHEMBL483254,PANOBINOSTAT,EFO_0000756,melanoma,2060,451,48,64102,3.64851283217399,6.52618526929956e-13,TRUE,6.35699104631627e-12
CHEMBL85,RISPERIDONE,EFO_0000289,bipolar disorder,120,5835,39,64102,4.83342183078742,7.39032086795965e-13,TRUE,7.17048587875191e-12
CHEMBL1287853,FEDRATINIB,EFO_0000616,neoplasm,3684,182,39,64102,4.50972262974536,8.38665236482531e-13,TRUE,8.10855425057801e-12
CHEMBL1908391,Masitinib,EFO_0000676,psoriasis,735,1693,57,64102,3.1720947243504,8.7088399340004e-13,TRUE,8.40691384548588e-12
CHEMBL1542,AZATHIOPRINE,EFO_0000729,ulcerative colitis,565,1773,50,64102,3.48294975306159,9.21597343716899e-13,TRUE,8.88721648999513e-12
CHEMBL831,LOXAPINE,EFO_0000692,schizophrenia,209,5048,50,64102,3.70538873387383,9.54333296841184e-13,TRUE,9.19334055460211e-12
CHEMBL502835,NINTEDANIB,EFO_0001416,cervical adenocarcinoma,2163,435,48,64102,3.60935318666135,9.81566162948067e-13,TRUE,9.44587175743241e-12
CHEMBL1489,AZACITIDINE,EFO_0000095,chronic lymphocytic leukemia,2070,345,41,64102,4.10293445833289,1.03220324176233e-12,TRUE,9.91644763787855e-12
CHEMBL1751,DIGOXIN,EFO_0003144,heart failure,1932,509,49,64102,3.49081079848394,1.53512623176842e-12,TRUE,1.45354143203236e-11
CHEMBL121,ROSIGLITAZONE,EFO_0000400,diabetes mellitus,1109,974,52,64102,3.31183506190846,1.57105403993627e-12,TRUE,1.48623234361896e-11
CHEMBL384467,DEXAMETHASONE,EFO_0000729,ulcerative colitis,734,1773,58,64102,3.08427847806879,1.64501515154327e-12,TRUE,1.55402099707535e-11
CHEMBL945,AMILORIDE,EFO_0001645,coronary heart disease,155,2120,27,64102,6.23334478223508,1.72660711473067e-12,TRUE,1.62695721839479e-11
CHEMBL118,CELECOXIB,EFO_0000692,schizophrenia,315,5048,64,64102,3.00826218583079,2.08956728691757e-12,TRUE,1.96025714950339e-11
CHEMBL809,SERTRALINE,EFO_0004242,obsessive-compulsive disorder,1061,509,35,64102,4.50268133190463,2.4410127541505e-12,TRUE,2.28158900896508e-11
CHEMBL637,VENLAFAXINE,EFO_0003761,unipolar depression,217,4304,46,64102,3.76670169953555,2.89183874961147e-12,TRUE,2.68841010291806e-11
CHEMBL413,SIROLIMUS,EFO_0001365,age-related macular degeneration,506,2123,51,64102,3.32809467757494,3.06622867754233e-12,TRUE,2.8419872472774e-11
CHEMBL27759,ENTINOSTAT,EFO_0000326,central nervous system cancer,2971,320,47,64102,3.58309667612159,3.33435293742263e-12,TRUE,3.08088232749902e-11
CHEMBL189963,PALBOCICLIB,EFO_0000182,hepatocellular carcinoma,2222,599,58,64102,3.03874059441438,3.43287699250256e-12,TRUE,3.1691544815707e-11
CHEMBL1161,MOMETASONE FUROATE,EFO_0000270,asthma,492,2121,50,64102,3.3612463043886,3.56013004518081e-12,TRUE,3.28254783800499e-11
CHEMBL107,COLCHICINE,EFO_0000378,coronary artery disease,291,3553,49,64102,3.4847161310081,4.06233971358701e-12,TRUE,3.72938164600673e-11
CHEMBL717,MEDROXYPROGESTERONE ACETATE,EFO_0000764,HIV infection,365,1866,39,64102,4.05372279658818,4.42260532520715e-12,TRUE,4.04909843500305e-11
CHEMBL1112,ARIPIPRAZOLE,EFO_0000289,bipolar disorder,132,5835,40,64102,4.36475986694868,4.71501518563082e-12,TRUE,4.30777766374951e-11
CHEMBL1112,ARIPIPRAZOLE,EFO_0000692,schizophrenia,132,5048,37,64102,4.58238087233879,5.54264526042447e-12,TRUE,5.03478995654055e-11
CHEMBL14376,ILOPERIDONE,EFO_0003761,unipolar depression,98,4304,29,64102,5.87261894801716,5.57510387906042e-12,TRUE,5.06303492039749e-11
CHEMBL160,CYCLOSPORINE,EFO_0000676,psoriasis,706,1693,54,64102,3.12057833100794,5.85660194993803e-12,TRUE,5.3095803017123e-11
CHEMBL632,BETAMETHASONE,EFO_0000676,psoriasis,502,1693,44,64102,3.60885555146238,6.50150094000876e-12,TRUE,5.8734341034009e-11
CHEMBL118,CELECOXIB,EFO_0000384,Crohn's disease,315,3430,50,64102,3.37192152730542,6.54642894341389e-12,TRUE,5.91186272053094e-11
CHEMBL672,FENOFIBRATE,EFO_0000195,metabolic syndrome,298,3177,46,64102,3.53714355765745,9.26459191849473e-12,TRUE,8.26694376276938e-11
CHEMBL402548,Danusertib,EFO_0001378,multiple myeloma,956,596,35,64102,4.2387664512615,1.12635074807038e-11,TRUE,9.98576550305409e-11
CHEMBL1508,ESCITALOPRAM,EFO_0000692,schizophrenia,111,5048,33,64102,4.97512104934816,1.31275588905617e-11,TRUE,1.15651253410202e-10
CHEMBL654,MIRTAZAPINE,EFO_0000692,schizophrenia,175,5048,43,64102,3.83462055008805,1.39882429720863e-11,TRUE,1.2298808902656e-10
CHEMBL1173655,AFATINIB,EFO_0000181,head and neck squamous cell carcinoma,1170,985,52,64102,3.09061430741827,1.700536472841e-11,TRUE,1.48649203636667e-10
CHEMBL1771,CLOPIDOGREL,EFO_0000712,stroke,571,1475,43,64102,3.53143565305511,1.91965775468728e-11,TRUE,1.67153489423339e-10
CHEMBL191,LOSARTAN,EFO_0000764,HIV infection,509,1866,46,64102,3.37199128974216,1.98529757264486e-11,TRUE,1.72706924241631e-10
CHEMBL2103882,TIVANTINIB,EFO_0003860,pancreatic neoplasm,1591,428,38,64102,3.89743228189801,2.03812199796594e-11,TRUE,1.77177650959539e-10
CHEMBL1421,DASATINIB,EFO_0000519,glioblastoma multiforme,4246,283,52,64102,3.20019756730275,2.16854183511804e-11,TRUE,1.8809660651658e-10
CHEMBL1908360,EVEROLIMUS,EFO_0000756,melanoma,1590,451,39,64102,3.79012544147901,2.42214751796929e-11,TRUE,2.09189311651433e-10
CHEMBL107,COLCHICINE,EFO_0004274,gout,291,1054,25,64102,5.73384785414323,2.67540835947988e-11,TRUE,2.30365139609196e-10
CHEMBL1496,ROSUVASTATIN,EFO_0000717,systemic scleroderma,568,294,19,64102,7.9603183189467,2.82780304339985e-11,TRUE,2.43063969460774e-10
CHEMBL356388,ETAZOLATE,EFO_0000249,Alzheimers disease,149,3757,33,64102,4.60079009265603,3.01370039887389e-11,TRUE,2.58324636823885e-10
CHEMBL1276308,MIFEPRISTONE,EFO_0003761,unipolar depression,240,4304,47,64102,3.40959678725979,3.16160257291135e-11,TRUE,2.70190854454551e-10
CHEMBL1480,FELODIPINE,EFO_0000537,hypertension,88,6014,31,64102,5.27482018325906,3.27582546523762e-11,TRUE,2.79565990394431e-10
CHEMBL502835,NINTEDANIB,EFO_0000182,hepatocellular carcinoma,2163,599,55,64102,2.94449307482978,3.43945016263737e-11,TRUE,2.9272210037677e-10
CHEMBL491473,CEDIRANIB,EFO_0000756,melanoma,1119,451,32,64102,4.39533706987187,3.62351659278418e-11,TRUE,3.07787372673478e-10
CHEMBL98,VORINOSTAT,EFO_0000616,neoplasm,4984,182,43,64102,3.69247800591796,3.67330472871685e-11,TRUE,3.11837978943409e-10
CHEMBL1484,NICARDIPINE,EFO_0000319,cardiovascular disease,897,994,44,64102,3.38015906414257,3.77025914636858e-11,TRUE,3.19702982466325e-10
CHEMBL744,RILUZOLE,EFO_0003761,unipolar depression,185,4304,40,64102,3.85878387650346,3.86125957029602e-11,TRUE,3.27232487909794e-10
CHEMBL1229517,VEMURAFENIB,EFO_0000616,neoplasm,2910,182,32,64102,4.52455899422347,5.05185104028625e-11,TRUE,4.24064034439413e-10
CHEMBL799,CILOSTAZOL,EFO_0000378,coronary artery disease,214,3553,39,64102,3.82836740960713,5.31396044853189e-11,TRUE,4.45109419893113e-10
CHEMBL799,CILOSTAZOL,EFO_0000249,Alzheimers disease,214,3757,40,64102,3.72111052377965,7.16664480875293e-11,TRUE,5.92733925583495e-10
CHEMBL507361,PD-0325901,EFO_0003060,non-small cell lung carcinoma,4217,225,44,64102,3.47786358108784,7.24509094470886e-11,TRUE,5.98942560564829e-10
CHEMBL384467,DEXAMETHASONE,EFO_0000676,psoriasis,734,1693,53,64102,2.92921136427947,7.65950243157232e-11,TRUE,6.32017544684559e-10
CHEMBL932,DIPYRIDAMOLE,EFO_0000378,coronary artery disease,145,3553,31,64102,4.66590116615245,7.67333475281863e-11,TRUE,6.33018127107178e-10
CHEMBL108,CARBAMAZEPINE,EFO_0000474,epilepsy,728,631,30,64102,4.48907674417139,7.98867710707897e-11,TRUE,6.57716392689222e-10
CHEMBL1064,SIMVASTATIN,EFO_0000649,periodontitis,1206,617,39,64102,3.60264286145656,8.28132907315872e-11,TRUE,6.80602529486923e-10
CHEMBL589,ROPINIROLE,EFO_0002508,Parkinson's disease,209,3371,37,64102,3.90759628809389,8.93085117527908e-11,TRUE,7.30988100001747e-10
CHEMBL1908360,EVEROLIMUS,EFO_0000540,immune system disease,1590,175,23,64102,6.02128798670345,9.23348298372189e-11,TRUE,7.54510081276383e-10
CHEMBL1173655,AFATINIB,EFO_0004142,colorectal neoplasm,1170,640,39,64102,3.57586290263863,1.00403747274507e-10,TRUE,8.18102565774107e-10
CHEMBL649,NADOLOL,EFO_0000270,asthma,506,2121,48,64102,3.11025796020807,1.04495515127873e-10,TRUE,8.5013591712135e-10
CHEMBL1404,RANOLAZINE,EFO_0000378,coronary artery disease,249,3553,42,64102,3.48699112954498,1.26362441913389e-10,TRUE,1.02020726821706e-09
CHEMBL502835,NINTEDANIB,EFO_0000616,neoplasm,2163,182,27,64102,5.0386291345733,1.26560538368504e-10,TRUE,1.02169546884626e-09
CHEMBL98,VORINOSTAT,EFO_0003060,non-small cell lung carcinoma,4984,225,48,64102,3.23814561245613,1.27669483529443e-10,TRUE,1.03031147637872e-09
CHEMBL865,VALDECOXIB,EFO_0003843,pain,1757,512,43,64102,3.30970178121404,1.39850875963515e-10,TRUE,1.12531275763095e-09
CHEMBL1370,BUDESONIDE,EFO_0000729,ulcerative colitis,549,1773,45,64102,3.19435532066554,1.54789520525969e-10,TRUE,1.24013780723705e-09
CHEMBL1161,MOMETASONE FUROATE,EFO_0000676,psoriasis,492,1693,41,64102,3.40939353484042,1.57577176094041e-10,TRUE,1.26192686726293e-09
CHEMBL269732,TACROLIMUS,EFO_0000384,Crohn's disease,210,3430,37,64102,3.81294265369784,1.66888883201128e-10,TRUE,1.33376301324068e-09
CHEMBL744,RILUZOLE,EFO_0000249,Alzheimers disease,185,3757,36,64102,3.90889453863497,1.94165638916435e-10,TRUE,1.54294937200622e-09
CHEMBL672,FENOFIBRATE,HP_0003124,hypercholesterolemia,298,4983,57,64102,2.82671324022859,2.29241304498087e-10,TRUE,1.8077418703805e-09
CHEMBL121,ROSIGLITAZONE,EFO_0003767,inflammatory bowel disease,1109,1438,61,64102,2.60445553801488,2.44789216548744e-10,TRUE,1.92605066419251e-09
CHEMBL325041,BORTEZOMIB,EFO_0000616,neoplasm,2931,182,31,64102,4.31957772485901,2.72995116082508e-10,TRUE,2.14139562250555e-09
CHEMBL932,DIPYRIDAMOLE,EFO_0000764,HIV infection,145,1866,22,64102,6.02432395335016,2.75444246620564e-10,TRUE,2.15969360951806e-09
CHEMBL1289926,AXITINIB,EFO_0004142,colorectal neoplasm,492,640,24,64102,5.24391787762594,3.01196051465332e-10,TRUE,2.35613040259171e-09
CHEMBL1508,ESCITALOPRAM,EFO_0000378,coronary artery disease,111,3553,26,64102,5.2431918203829,3.05987739811485e-10,TRUE,2.39210074090932e-09
CHEMBL552212,LEXIBULIN,EFO_0001378,multiple myeloma,1991,596,50,64102,2.90449182650497,3.61094831251268e-10,TRUE,2.80664522394473e-09
CHEMBL2017974,BUPARLISIB,EFO_0000616,neoplasm,2439,182,28,64102,4.63844922656579,3.65637420453575e-10,TRUE,2.84046532503743e-09
CHEMBL469,KETOROLAC,EFO_0003843,pain,527,512,22,64102,5.60826093352051,4.8068090827135e-10,TRUE,3.70240053957604e-09
CHEMBL38,TRETINOIN,EFO_0001378,multiple myeloma,785,596,29,64102,4.24505134412926,5.46237300815683e-10,TRUE,4.18561946582277e-09
CHEMBL502835,NINTEDANIB,EFO_0000717,systemic scleroderma,2163,294,34,64102,3.78867527947964,5.54130652860983e-10,TRUE,4.24303633222054e-09
CHEMBL1286,LEVETIRACETAM,EFO_0000249,Alzheimers disease,220,3757,39,64102,3.48655450958677,6.19772797702282e-10,TRUE,4.72810120833739e-09
CHEMBL1393,SPIRONOLACTONE,EFO_0000319,cardiovascular disease,475,994,29,64102,4.22186479983424,6.44379213195182e-10,TRUE,4.91177807037992e-09
CHEMBL1421,DASATINIB,EFO_0005952,non-Hodgkins lymphoma,4246,126,30,64102,4.4294242309359,6.49274414629895e-10,TRUE,4.94705903456324e-09
CHEMBL98,VORINOSTAT,EFO_0003893,ovarian neoplasm,4984,228,47,64102,3.09978178855144,6.5984744567815e-10,TRUE,5.02400776796092e-09
CHEMBL1370,BUDESONIDE,EFO_0003882,osteoporosis,549,916,30,64102,4.08826953958712,6.64837361985424e-10,TRUE,5.06044275783448e-09
