chembl.id,chembl.name,efo.id,efo.term,set1,set2,overlap,universe,odds.ratio,p.value,existing.indication,p.adjusted
CHEMBL1079175,MK-2206,EFO_0005306,ventricular tachycardia,2937,1359,223,64102,4.3416974851199,1.76751399001135e-62,FALSE,1.01910159773731e-60
CHEMBL1513,IRBESARTAN,EFO_0003885,multiple sclerosis,956,4889,240,64102,4.21769029576037,1.84741232841234e-62,FALSE,1.0643418620329e-60
CHEMBL2103875,TRAMETINIB,EFO_0000764,HIV infection,2703,1866,255,64102,3.86591329951142,1.91886396108731e-62,FALSE,1.10464934237769e-60
CHEMBL83,TAMOXIFEN,EFO_0001073,obesity,858,7209,278,64102,3.89376812067834,1.9267916722604e-62,FALSE,1.10835330263631e-60
CHEMBL1512,FLUNISOLIDE,EFO_0003885,multiple sclerosis,958,4889,240,64102,4.20580684956349,2.82586084667954e-62,FALSE,1.62426804126921e-60
CHEMBL491473,CEDIRANIB,HP_0003124,hypercholesterolemia,1119,4983,266,64102,3.85142605310655,3.01223030247278e-62,FALSE,1.73005069345969e-60
CHEMBL1976040,AZD-1775,EFO_0000764,HIV infection,2693,1866,254,64102,3.86314780033149,3.59881434038217e-62,FALSE,2.06535203501979e-60
CHEMBL507361,PD-0325901,EFO_0002690,systemic lupus erythematosus,4217,1452,283,64102,3.61301560353201,3.92127577017733e-62,FALSE,2.24867286341583e-60
CHEMBL554,LAPATINIB,EFO_0002614,insulin resistance,1865,2330,234,64102,4.11647466730977,4.0050779300507e-62,FALSE,2.29495604478311e-60
CHEMBL601719,CRIZOTINIB,EFO_0001645,coronary heart disease,2617,2120,269,64102,3.69121384534716,4.14878678637301e-62,FALSE,2.37546854539204e-60
CHEMBL503,LOVASTATIN,EFO_0001359,type I diabetes mellitus,856,5458,238,64102,4.2809910596047,4.26051510896261e-62,FALSE,2.43755993570216e-60
CHEMBL21731,MAPROTILINE,EFO_0000289,bipolar disorder,812,5835,239,64102,4.30033252472771,4.58054446407432e-62,FALSE,2.61863868995867e-60
CHEMBL288441,BOSUTINIB,Orphanet_84,Fanconi anemia,1594,3761,280,64102,3.61309428875743,5.45081484205366e-62,FALSE,3.11376224291449e-60
CHEMBL1789941,RUXOLITINIB,EFO_0000692,schizophrenia,1263,5048,288,64102,3.6039839206533,5.51957377091716e-62,FALSE,3.15061516669929e-60
CHEMBL402548,Danusertib,EFO_0001359,type I diabetes mellitus,956,5458,254,64102,4.0288230509398,5.77590655252224e-62,FALSE,3.29439773812385e-60
CHEMBL1614701,SELUMETINIB,EFO_0000764,HIV infection,3317,1866,286,64102,3.53558640168664,6.33603748069309e-62,FALSE,3.611103389054e-60
CHEMBL1229517,VEMURAFENIB,EFO_0000764,HIV infection,2910,1866,265,64102,3.72938776888677,6.96943433642154e-62,FALSE,3.9690473901317e-60
CHEMBL27759,ENTINOSTAT,EFO_0000712,stroke,2971,1475,234,64102,4.12583392850909,7.47075645161979e-62,FALSE,4.25128437494208e-60
CHEMBL603469,LESTAURTINIB,EFO_0002508,Parkinson's disease,1691,3371,272,64102,3.6682477101043,8.10356238206416e-62,FALSE,4.60785323035303e-60
CHEMBL300138,ENZASTAURIN,EFO_0000249,Alzheimers disease,1294,3757,247,64102,3.98558496052155,8.20669155778847e-62,FALSE,4.6629214934586e-60
CHEMBL45816,MIBEFRADIL,EFO_0000289,bipolar disorder,1058,5835,280,64102,3.72428644042794,1.02341106876024e-61,FALSE,5.8104222155588e-60
CHEMBL1484,NICARDIPINE,EFO_0000692,schizophrenia,897,5048,234,64102,4.28096696335262,1.06859491985429e-61,FALSE,6.06231544554949e-60
CHEMBL445813,AT-7519,HP_0000545,Myopia,3979,1322,258,64102,3.84887715781085,1.20571113973735e-61,FALSE,6.83497288955006e-60
CHEMBL408513,BELINOSTAT,EFO_0000729,ulcerative colitis,3180,1773,270,64102,3.66762253652295,1.55498446048393e-61,FALSE,8.80821541146643e-60
CHEMBL572878,TOZASERTIB,EFO_0000712,stroke,2870,1475,229,64102,4.17430644911555,1.75400818044726e-61,FALSE,9.92800740122723e-60
CHEMBL1263,SALMETEROL,EFO_0000289,bipolar disorder,706,5835,219,64102,4.62652769727737,2.34047571955893e-61,FALSE,1.3237423839167e-59
CHEMBL1241855,RIGOSERTIB,EFO_0000673,prostate adenocarcinoma,1885,3249,283,64102,3.52881796473282,3.19014900658409e-61,FALSE,1.80293226986727e-59
CHEMBL325041,BORTEZOMIB,EFO_0001365,age-related macular degeneration,2931,2123,286,64102,3.49234839064222,3.39181370970801e-61,FALSE,1.91544548195497e-59
CHEMBL1289494,TIVOZANIB,EFO_0000253,amyotrophic lateral sclerosis,2141,2437,258,64102,3.75920413631007,3.67699363058688e-61,FALSE,2.07491492287224e-59
CHEMBL1173655,AFATINIB,EFO_0000378,coronary artery disease,1170,3553,225,64102,4.264121103501,3.74282591384385e-61,FALSE,2.11045894328863e-59
CHEMBL1201129,DECITABINE,EFO_0003885,multiple sclerosis,843,4889,221,64102,4.45954922848373,3.95882626683229e-61,FALSE,2.23055962893159e-59
CHEMBL1512,FLUNISOLIDE,EFO_0003758,autism,958,5501,254,64102,3.98141072520756,4.1402277243042e-61,FALSE,2.33099846951436e-59
CHEMBL1491,AMLODIPINE,EFO_0000289,bipolar disorder,1133,5835,291,64102,3.57967485070272,4.51337086643108e-61,FALSE,2.53915606628899e-59
CHEMBL428690,ALVOCIDIB,EFO_0005429,borderline personality disorder symptom,4118,1205,248,64102,3.95273422315691,4.71089062058833e-61,FALSE,2.6482699886421e-59
CHEMBL1287853,FEDRATINIB,EFO_0002690,systemic lupus erythematosus,3684,1452,260,64102,3.77235129937045,5.43676005968976e-61,FALSE,3.05401044836698e-59
CHEMBL2216870,IDELALISIB,HP_0003124,hypercholesterolemia,1030,4983,251,64102,3.97269206248112,5.53834445206779e-61,FALSE,3.10872049974047e-59
CHEMBL1908360,EVEROLIMUS,EFO_0000195,metabolic syndrome,1590,3177,252,64102,3.83696270404709,6.95004996199232e-61,FALSE,3.89817428140317e-59
CHEMBL408513,BELINOSTAT,EFO_0000612,myocardial infarction,3180,1504,244,64102,3.93519772826455,8.01170881157564e-61,FALSE,4.49024812962969e-59
CHEMBL408513,BELINOSTAT,EFO_0000764,HIV infection,3180,1866,277,64102,3.56267898564547,8.58871153516487e-61,FALSE,4.81000256201441e-59
CHEMBL506871,VELIPARIB,HP_0003124,hypercholesterolemia,1046,4983,253,64102,3.93441278227196,8.69563240174581e-61,FALSE,4.86620967097698e-59
CHEMBL2216870,IDELALISIB,EFO_0004211,Hypertriglyceridemia,1030,3627,211,64102,4.49900238301138,1.00218742964851e-60,FALSE,5.60416866745046e-59
CHEMBL428690,ALVOCIDIB,EFO_0003767,inflammatory bowel disease,4118,1438,275,64102,3.61900399023443,1.03534716422589e-60,FALSE,5.78523616877876e-59
CHEMBL567,PERPHENAZINE,EFO_0003758,autism,888,5501,242,64102,4.12844910464059,1.09794216632062e-60,FALSE,6.13038363068635e-59
CHEMBL1231160,PEVONEDISTAT,EFO_0001365,age-related macular degeneration,2455,2123,257,64102,3.7460424553109,1.10690030574081e-60,FALSE,6.17575467575164e-59
CHEMBL289228,TIPIFARNIB,EFO_0003758,autism,780,5501,224,64102,4.4314535979731,1.26153073632382e-60,FALSE,7.03319972118026e-59
CHEMBL1976040,AZD-1775,EFO_0005306,ventricular tachycardia,2693,1359,210,64102,4.43539411669777,1.30514837385398e-60,FALSE,7.27091104217975e-59
CHEMBL288441,BOSUTINIB,EFO_0000673,prostate adenocarcinoma,1594,3249,255,64102,3.78576302296557,1.55048702420701e-60,FALSE,8.63119952222665e-59
CHEMBL27759,ENTINOSTAT,EFO_0000676,psoriasis,2971,1693,251,64102,3.81988157667782,1.66159317314882e-60,FALSE,9.24276772215204e-59
CHEMBL1079175,MK-2206,EFO_0001365,age-related macular degeneration,2937,2123,285,64102,3.46866759610466,1.82417278017816e-60,FALSE,1.01395311725184e-58
CHEMBL521686,OLAPARIB,EFO_0000195,metabolic syndrome,1599,3177,252,64102,3.81078411116454,2.12753607615901e-60,FALSE,1.18169022852829e-58
CHEMBL21731,MAPROTILINE,EFO_0003758,autism,812,5501,229,64102,4.32270660887093,2.17404636698536e-60,FALSE,1.2066201246234e-58
CHEMBL1200500,BECLOMETHASONE DIPROPIONATE,EFO_0001073,obesity,576,7209,215,64102,4.81384229436352,2.48332303508043e-60,FALSE,1.37724204647342e-58
CHEMBL288441,BOSUTINIB,EFO_0002508,Parkinson's disease,1594,3371,260,64102,3.72068535016859,2.69799094438379e-60,FALSE,1.49517862604929e-58
CHEMBL506871,VELIPARIB,EFO_0004211,Hypertriglyceridemia,1046,3627,212,64102,4.43921654764355,3.52551496165746e-60,FALSE,1.95086381603126e-58
CHEMBL502835,NINTEDANIB,EFO_0001645,coronary heart disease,2163,2120,238,64102,3.94530655058775,3.6061719058599e-60,FALSE,1.9940088396001e-58
CHEMBL1789941,RUXOLITINIB,EFO_0000384,Crohn's disease,1263,3430,229,64102,4.12615061046874,3.65043986843319e-60,FALSE,2.01698354755834e-58
CHEMBL1879463,DACTOLISIB,EFO_0005429,borderline personality disorder symptom,3807,1205,236,64102,4.04619870060203,3.69057059832572e-60,FALSE,2.03763981583899e-58
CHEMBL98,VORINOSTAT,EFO_0000181,head and neck squamous cell carcinoma,4984,985,243,64102,4.03261902575881,4.08839670330801e-60,FALSE,2.25560949716707e-58
CHEMBL98,VORINOSTAT,EFO_0004274,gout,4984,1054,253,64102,3.89281538712315,4.40490859631583e-60,FALSE,2.42842676366728e-58
CHEMBL408513,BELINOSTAT,EFO_0000712,stroke,3180,1475,240,64102,3.94531134337654,4.58249231358946e-60,FALSE,2.52445317097183e-58
CHEMBL521686,OLAPARIB,EFO_0000378,coronary artery disease,1599,3553,268,64102,3.62943430696694,5.01351108154556e-60,FALSE,2.75984858906594e-58
CHEMBL491473,CEDIRANIB,EFO_0004211,Hypertriglyceridemia,1119,3627,220,64102,4.27906541819266,5.28010665663702e-60,FALSE,2.90445007009451e-58
CHEMBL1173655,AFATINIB,EFO_0003761,unipolar depression,1170,4304,248,64102,3.9047047210497,5.37850427954362e-60,FALSE,2.95638451898915e-58
CHEMBL572878,TOZASERTIB,HP_0000545,Myopia,2870,1322,213,64102,4.34588959342711,5.67318197567312e-60,FALSE,3.11605084015414e-58
CHEMBL1230609,FORETINIB,EFO_0000253,amyotrophic lateral sclerosis,2302,2437,267,64102,3.604919569583,5.82723541495368e-60,FALSE,3.19829884590708e-58
CHEMBL27759,ENTINOSTAT,HP_0000545,Myopia,2971,1322,217,64102,4.28011936278806,5.84381345020756e-60,FALSE,3.20502717718147e-58
CHEMBL1489,AZACITIDINE,EFO_0003869,breast neoplasm,2070,2205,237,64102,3.94608090048255,5.99929231772345e-60,FALSE,3.28786917604629e-58
CHEMBL576982,QUIZARTINIB,EFO_0000692,schizophrenia,976,5048,243,64102,4.02398158442745,6.88110084354176e-60,FALSE,3.76835489369016e-58
CHEMBL428690,ALVOCIDIB,HP_0000545,Myopia,4118,1322,260,64102,3.73864453000865,6.9065290339999e-60,FALSE,3.779491054336e-58
CHEMBL1908394,GSK-461364,EFO_0001365,age-related macular degeneration,2431,2123,254,64102,3.73335293577903,8.59832830323767e-60,FALSE,4.7018345743681e-58
CHEMBL1230609,FORETINIB,EFO_0000270,asthma,2302,2121,246,64102,3.824033808931,8.82626020664208e-60,FALSE,4.82292075577228e-58
CHEMBL223360,LINIFANIB,EFO_0005306,ventricular tachycardia,3168,1359,228,64102,4.10052494849572,8.84680916592846e-60,FALSE,4.83059215715763e-58
CHEMBL507361,PD-0325901,EFO_0001060,celiac disease,4217,1164,244,64102,3.93640308908357,9.98700546017896e-60,FALSE,5.44915985421015e-58
CHEMBL1370,BUDESONIDE,EFO_0000537,hypertension,549,6014,190,64102,5.24580000975213,1.08033119989573e-59,FALSE,5.89022606085692e-58
CHEMBL1512,FLUNISOLIDE,EFO_0004211,Hypertriglyceridemia,958,3627,201,64102,4.62805259518693,1.20149976951544e-59,FALSE,6.54605656364854e-58
CHEMBL1976040,AZD-1775,EFO_0003095,non-alcoholic fatty liver disease,2693,1226,197,64102,4.63052696089427,1.22979135846223e-59,FALSE,6.69528009939032e-58
CHEMBL2216870,IDELALISIB,EFO_0000378,coronary artery disease,1030,3553,207,64102,4.48941071846913,1.33770582534701e-59,FALSE,7.2774531356213e-58
CHEMBL2017974,BUPARLISIB,EFO_0000270,asthma,2439,2121,254,64102,3.72331018521338,1.35219212856019e-59,FALSE,7.35087303295306e-58
CHEMBL1879463,DACTOLISIB,HP_0100543,cognitive impairment,3807,1411,258,64102,3.72844616016889,1.35763782338596e-59,FALSE,7.37507428143155e-58
CHEMBL506871,VELIPARIB,EFO_0000249,Alzheimers disease,1046,3757,215,64102,4.34703594719056,1.58121290596417e-59,FALSE,8.58331409561605e-58
CHEMBL223360,LINIFANIB,EFO_0003767,inflammatory bowel disease,3168,1438,235,64102,3.97824150453729,1.83986070520884e-59,FALSE,9.9800338910835e-58
CHEMBL289228,TIPIFARNIB,EFO_0001359,type I diabetes mellitus,780,5458,221,64102,4.38489631736506,2.76081536688829e-59,FALSE,1.49646679547075e-57
CHEMBL428690,ALVOCIDIB,EFO_0001060,celiac disease,4118,1164,240,64102,3.95587899479663,3.02303419933306e-59,FALSE,1.63740330482854e-57
CHEMBL108,CARBAMAZEPINE,EFO_0001073,obesity,728,7209,246,64102,4.13505439355356,3.13442863858466e-59,FALSE,1.69650092725146e-57
CHEMBL2107832,PIMASERTIB,EFO_0003885,multiple sclerosis,790,4889,210,64102,4.53697862658401,3.17313196449102e-59,FALSE,1.71619721155289e-57
CHEMBL507361,PD-0325901,EFO_0003767,inflammatory bowel disease,4217,1438,276,64102,3.53906941619838,3.6537354235263e-59,FALSE,1.9746936424091e-57
CHEMBL1908391,Masitinib,EFO_0003758,autism,735,5501,214,64102,4.51216486762608,4.42049555714963e-59,FALSE,2.38735715297153e-57
CHEMBL1879463,DACTOLISIB,EFO_0003819,dental caries,3807,1116,224,64102,4.16331489958446,4.51294229542237e-59,FALSE,2.43551187659504e-57
CHEMBL445813,AT-7519,EFO_0005429,borderline personality disorder symptom,3979,1205,240,64102,3.93514312946218,4.65160920668773e-59,FALSE,2.50852224696412e-57
CHEMBL939,GEFITINIB,EFO_0000270,asthma,2112,2121,233,64102,3.94735436795323,4.7686274565704e-59,FALSE,2.56976035159627e-57
CHEMBL1879463,DACTOLISIB,EFO_0000676,psoriasis,3807,1693,287,64102,3.41485658714058,4.82789732235816e-59,FALSE,2.59981219742806e-57
CHEMBL1201129,DECITABINE,EFO_0001359,type I diabetes mellitus,843,5458,231,64102,4.19069807038545,4.88365767526437e-59,FALSE,2.62793196369103e-57
CHEMBL2105737,SONIDEGIB,EFO_0000289,bipolar disorder,911,5835,251,64102,3.92279404785588,5.27703588445561e-59,FALSE,2.8375539696089e-57
CHEMBL507361,PD-0325901,EFO_0004274,gout,4217,1054,229,64102,4.11077138221217,5.3398238275794e-59,FALSE,2.86923698135792e-57
CHEMBL325041,BORTEZOMIB,EFO_0000764,HIV infection,2931,1866,261,64102,3.62747650224988,5.38243309573639e-59,FALSE,2.89003942018176e-57
CHEMBL1173655,AFATINIB,EFO_0004211,Hypertriglyceridemia,1170,3627,224,64102,4.14207041004311,5.89238360661791e-59,FALSE,3.16156417591527e-57
CHEMBL1421,DASATINIB,EFO_0000319,cardiovascular disease,4246,994,222,64102,4.22224106739923,6.56041270932013e-59,FALSE,3.5174524934617e-57
CHEMBL272980,MOCETINOSTAT,EFO_0000712,stroke,2992,1475,230,64102,4.00409430962754,7.37375021629868e-59,FALSE,3.95067967364941e-57
CHEMBL1200975,CLOCORTOLONE PIVALATE,EFO_0000537,hypertension,560,6014,191,64102,5.13050097790495,7.40994894015768e-59,FALSE,3.96720967607793e-57
CHEMBL1241855,RIGOSERTIB,EFO_0003869,breast neoplasm,1885,2205,223,64102,4.07759308193484,7.72220505326504e-59,FALSE,4.13140754129439e-57
CHEMBL1229517,VEMURAFENIB,EFO_0003095,non-alcoholic fatty liver disease,2910,1226,204,64102,4.43825433242263,8.03045899861142e-59,FALSE,4.29322917861643e-57
CHEMBL521851,PICTILISIB,EFO_0003095,non-alcoholic fatty liver disease,3076,1226,210,64102,4.32768286407612,1.01805148006254e-58,FALSE,5.43876962404901e-57
CHEMBL445813,AT-7519,EFO_0003767,inflammatory bowel disease,3979,1438,266,64102,3.60327110755352,1.12458403502423e-58,FALSE,6.0035797351779e-57
CHEMBL300138,ENZASTAURIN,EFO_0000673,prostate adenocarcinoma,1294,3249,223,64102,4.11347272510221,1.13362277432378e-58,FALSE,6.04748224074018e-57
CHEMBL809,SERTRALINE,EFO_0000378,coronary artery disease,1061,3553,209,64102,4.37901247702666,1.21840919632813e-58,FALSE,6.49511885154663e-57
CHEMBL1542,AZATHIOPRINE,EFO_0001073,obesity,565,7209,210,64102,4.77846490398127,1.36808742893851e-58,FALSE,7.28779093068071e-57
CHEMBL554,LAPATINIB,EFO_0000253,amyotrophic lateral sclerosis,1865,2437,234,64102,3.90968324018882,1.46957331371715e-58,FALSE,7.82278965167729e-57
CHEMBL300138,ENZASTAURIN,EFO_0000685,rheumatoid arthritis,1294,3417,229,64102,4.02124383062678,1.68778611243284e-58,FALSE,8.97793322387663e-57
CHEMBL1287853,FEDRATINIB,EFO_0005429,borderline personality disorder symptom,3684,1205,229,64102,4.03677179439655,1.83030937000693e-58,FALSE,9.72909074508342e-57
CHEMBL45816,MIBEFRADIL,EFO_0001359,type I diabetes mellitus,1058,5458,264,64102,3.7029894134472,1.85606166099022e-58,FALSE,9.85891593083604e-57
CHEMBL178,DAUNORUBICIN,Orphanet_84,Fanconi anemia,1724,3761,287,64102,3.38629255919521,1.92665196290304e-58,FALSE,1.02265528545937e-56
CHEMBL521851,PICTILISIB,HP_0100543,cognitive impairment,3076,1411,227,64102,4.02701829140015,1.93211825928899e-58,FALSE,1.02482369857426e-56
CHEMBL1201129,DECITABINE,HP_0003124,hypercholesterolemia,843,4983,219,64102,4.30927328246482,2.06955183791748e-58,FALSE,1.09693638666191e-56
CHEMBL1230609,FORETINIB,EFO_0003869,breast neoplasm,2302,2205,249,64102,3.71091011550588,2.64541623307101e-58,FALSE,1.39916686796176e-56
CHEMBL325041,BORTEZOMIB,EFO_0000729,ulcerative colitis,2931,1773,252,64102,3.68848605825042,2.75169456481107e-58,FALSE,1.45434113377354e-56
CHEMBL2103882,TIVANTINIB,EFO_0002614,insulin resistance,1591,2330,208,64102,4.27991315768807,4.03938503344175e-58,FALSE,2.1333990491569e-56
CHEMBL98,VORINOSTAT,Orphanet_797,Sarcoidosis,4984,1078,253,64102,3.7781813938553,4.54916718266706e-58,FALSE,2.40093137119352e-56
CHEMBL1064,SIMVASTATIN,EFO_0003761,unipolar depression,1206,4304,249,64102,3.7750516887658,5.98203408453974e-58,FALSE,3.15043888746112e-56
CHEMBL98,VORINOSTAT,EFO_0004319,smoking cessation,4984,770,207,64102,4.50670099279698,6.6731334814749e-58,FALSE,3.51191397158046e-56
CHEMBL521851,PICTILISIB,EFO_0001365,age-related macular degeneration,3076,2123,288,64102,3.33199035380988,7.50536310883522e-58,FALSE,3.94709758675491e-56
CHEMBL1289494,TIVOZANIB,EFO_0003869,breast neoplasm,2141,2205,238,64102,3.81455869812889,7.74770857388725e-58,FALSE,4.07166228558997e-56
CHEMBL601719,CRIZOTINIB,EFO_0000712,stroke,2617,1475,212,64102,4.20296605244674,7.82214336318703e-58,FALSE,4.107870829903e-56
CHEMBL402548,Danusertib,EFO_0004211,Hypertriglyceridemia,956,3627,198,64102,4.54890970854384,8.21442800737261e-58,FALSE,4.31083189736269e-56
CHEMBL1513,IRBESARTAN,EFO_0001359,type I diabetes mellitus,956,5458,247,64102,3.87268089128487,8.85992565157299e-58,FALSE,4.64629528604222e-56
CHEMBL491473,CEDIRANIB,EFO_0000378,coronary artery disease,1119,3553,214,64102,4.22380805949826,9.52833326751567e-58,FALSE,4.99329074940678e-56
CHEMBL572878,TOZASERTIB,EFO_0000729,ulcerative colitis,2870,1773,248,64102,3.70345939093036,9.83213891726524e-58,FALSE,5.14886286771819e-56
CHEMBL384467,DEXAMETHASONE,EFO_0000537,hypertension,734,6014,222,64102,4.31025473268593,1.00384423666896e-57,FALSE,5.24948989302469e-56
CHEMBL1079175,MK-2206,HP_0000545,Myopia,2937,1322,212,64102,4.20901306139001,1.17167190093942e-57,FALSE,6.12281080346547e-56
CHEMBL1976040,AZD-1775,EFO_0000712,stroke,2693,1475,215,64102,4.14171833792973,1.29975646200408e-57,FALSE,6.78736300232323e-56
CHEMBL1908391,Masitinib,EFO_0000537,hypertension,735,6014,222,64102,4.30178370934273,1.30756631911263e-57,FALSE,6.82334449435676e-56
CHEMBL83,TAMOXIFEN,EFO_0004211,Hypertriglyceridemia,858,3627,186,64102,4.81017130059189,1.62078554458653e-57,FALSE,8.45188976360106e-56
CHEMBL567,PERPHENAZINE,EFO_0003885,multiple sclerosis,888,4889,222,64102,4.18168480070999,1.7641624114541e-57,FALSE,9.19309492569885e-56
CHEMBL491473,CEDIRANIB,EFO_0000195,metabolic syndrome,1119,3177,201,64102,4.41472569922093,2.04206658090755e-57,FALSE,1.06337930271049e-55
CHEMBL521851,PICTILISIB,HP_0000545,Myopia,3076,1322,217,64102,4.11578100334395,2.16485175982719e-57,FALSE,1.12652752340797e-55
CHEMBL2103875,TRAMETINIB,EFO_0000729,ulcerative colitis,2703,1773,239,64102,3.78548261010637,2.26433014005868e-57,FALSE,1.17746754059604e-55
CHEMBL1908360,EVEROLIMUS,EFO_0000384,Crohn's disease,1590,3430,257,64102,3.60530127414068,2.33229877412482e-57,FALSE,1.21196239869701e-55
CHEMBL1231160,PEVONEDISTAT,EFO_0000270,asthma,2455,2121,251,64102,3.63992731891708,2.3848211148935e-57,FALSE,1.23838803940289e-55
CHEMBL491473,CEDIRANIB,EFO_0003761,unipolar depression,1119,4304,237,64102,3.89285401725015,2.77610340008329e-57,FALSE,1.44056470491735e-55
CHEMBL1479,DANAZOL,EFO_0000195,metabolic syndrome,677,3177,153,64102,5.83154833957844,3.28153901548985e-57,FALSE,1.70165340771785e-55
CHEMBL572878,TOZASERTIB,EFO_0003095,non-alcoholic fatty liver disease,2870,1226,200,64102,4.39533653928741,3.34314476161274e-57,FALSE,1.73238866644884e-55
CHEMBL272980,MOCETINOSTAT,EFO_0001365,age-related macular degeneration,2992,2123,282,64102,3.34994772299713,3.44970151084995e-57,FALSE,1.78635799450538e-55
CHEMBL21731,MAPROTILINE,EFO_0000537,hypertension,812,6014,235,64102,4.05338766699504,3.58994007878564e-57,FALSE,1.85768133574818e-55
CHEMBL445813,AT-7519,EFO_0001060,celiac disease,3979,1164,232,64102,3.93245141734579,3.70378101707467e-57,FALSE,1.91525484579809e-55
CHEMBL408513,BELINOSTAT,EFO_0000676,psoriasis,3180,1693,255,64102,3.60594470913913,3.76091813179619e-57,FALSE,1.94344658753437e-55
CHEMBL1512,FLUNISOLIDE,EFO_0000195,metabolic syndrome,958,3177,184,64102,4.77684757613022,4.02276995284084e-57,FALSE,2.07731137335111e-55
CHEMBL180022,NERATINIB,HP_0100543,cognitive impairment,3106,1411,226,64102,3.96078247254563,4.23069367357129e-57,FALSE,2.18316150241556e-55
CHEMBL1479,DANAZOL,EFO_0003758,autism,677,5501,201,64102,4.63088079031399,4.61674493092284e-57,FALSE,2.38071964975072e-55
CHEMBL325041,BORTEZOMIB,EFO_0003095,non-alcoholic fatty liver disease,2931,1226,202,64102,4.34753912331793,4.98368275834002e-57,FALSE,2.56815402140709e-55
CHEMBL38,TRETINOIN,EFO_0000537,hypertension,785,6014,230,64102,4.12235298500959,5.04511130477297e-57,FALSE,2.59800474927604e-55
CHEMBL14762,SELICICLIB,EFO_0000673,prostate adenocarcinoma,1650,3249,254,64102,3.6117534102382,5.27296013692207e-57,FALSE,2.7134535850229e-55
CHEMBL2107832,PIMASERTIB,EFO_0001073,obesity,790,7209,255,64102,3.86235046215822,5.46723393945127e-57,FALSE,2.81147674620223e-55
CHEMBL507361,PD-0325901,EFO_0003882,osteoporosis,4217,916,208,64102,4.33646680575161,5.62223623121344e-57,FALSE,2.88918309928804e-55
CHEMBL1421,DASATINIB,EFO_0001060,celiac disease,4246,1164,240,64102,3.82047258903589,8.07233760442517e-57,FALSE,4.14538278156657e-55
CHEMBL491473,CEDIRANIB,EFO_0000249,Alzheimers disease,1119,3757,219,64102,4.08845177612729,9.21286786379398e-57,FALSE,4.72780677616067e-55
CHEMBL121,ROSIGLITAZONE,HP_0003124,hypercholesterolemia,1109,4983,255,64102,3.67945226760939,1.01871077221986e-56,FALSE,5.22414878041288e-55
CHEMBL2017974,BUPARLISIB,EFO_0000764,HIV infection,2439,1866,231,64102,3.84107905817784,1.10331155428907e-56,FALSE,5.65409073798482e-55
CHEMBL608533,MIDOSTAURIN,EFO_0002508,Parkinson's disease,1525,3371,247,64102,3.67773339283422,1.11083558811378e-56,FALSE,5.68872013912927e-55
CHEMBL1079175,MK-2206,EFO_0000712,stroke,2937,1475,224,64102,3.95430079200795,1.15518917939231e-56,FALSE,5.91178021081422e-55
CHEMBL2103847,TOSEDOSTAT,EFO_0000712,stroke,2502,1475,205,64102,4.2394023231882,1.17732357985499e-56,FALSE,6.02090256672225e-55
CHEMBL14762,SELICICLIB,Orphanet_84,Fanconi anemia,1650,3761,276,64102,3.39870066956081,1.27104316437227e-56,FALSE,6.49571336172483e-55
CHEMBL108,CARBAMAZEPINE,EFO_0003758,autism,728,5501,209,64102,4.41974024343337,1.34525661686168e-56,FALSE,6.87025239189408e-55
CHEMBL288441,BOSUTINIB,EFO_0000249,Alzheimers disease,1594,3757,270,64102,3.45155405219977,1.36916266755056e-56,FALSE,6.98753203202126e-55
CHEMBL1491,AMLODIPINE,HP_0003124,hypercholesterolemia,1133,4983,258,64102,3.63446004242211,1.6322020017744e-56,FALSE,8.32423020904942e-55
CHEMBL108,CARBAMAZEPINE,EFO_0001359,type I diabetes mellitus,728,5458,208,64102,4.42844708229755,1.64740079119996e-56,FALSE,8.39597360652427e-55
CHEMBL1908394,GSK-461364,EFO_0001645,coronary heart disease,2431,2120,248,64102,3.62849362132246,1.6642118226547e-56,FALSE,8.47582967056224e-55
CHEMBL552212,LEXIBULIN,EFO_0003869,breast neoplasm,1991,2205,226,64102,3.8906224137748,1.85754562229483e-56,FALSE,9.45398991100054e-55
CHEMBL1241855,RIGOSERTIB,EFO_0002614,insulin resistance,1885,2330,226,64102,3.89208155138276,1.87817050402586e-56,FALSE,9.55240865327202e-55
CHEMBL223360,LINIFANIB,HP_0000545,Myopia,3168,1322,219,64102,4.02825740378546,1.90239581996851e-56,FALSE,9.66899190553173e-55
CHEMBL552212,LEXIBULIN,EFO_0001645,coronary heart disease,1991,2120,221,64102,3.95882820576602,1.91050803901642e-56,FALSE,9.70357625155466e-55
CHEMBL1484,NICARDIPINE,EFO_0000378,coronary artery disease,897,3553,187,64102,4.68239547403502,1.98848474097016e-56,FALSE,1.00927161562032e-54
CHEMBL1229517,VEMURAFENIB,EFO_0000676,psoriasis,2910,1693,241,64102,3.71534893549228,2.0515154183782e-56,FALSE,1.04055161736674e-54
CHEMBL289228,TIPIFARNIB,EFO_0001073,obesity,780,7209,252,64102,3.86632313431485,2.05720879762937e-56,FALSE,1.04272663133939e-54
CHEMBL272980,MOCETINOSTAT,HP_0000545,Myopia,2992,1322,212,64102,4.12200177858957,2.54717745979433e-56,FALSE,1.29019319729719e-54
CHEMBL223360,LINIFANIB,EFO_0002690,systemic lupus erythematosus,3168,1452,231,64102,3.84661260828367,2.62441258346646e-56,FALSE,1.32840747446199e-54
