	0	1	2	3	Disease/Drug	Fold_Change	Gene_Name	Regulation
414	Melanoma	up	RPLP0P6	0.022488299757242203				
415	Melanoma	up	ENO1	0.022452492266893387				
416	Melanoma	up	SDC3	0.022449888288974762				
417	Melanoma	up	RPL8	0.02236984111368656				
418	Melanoma	up	LIPA	0.022278927266597748				
419	Melanoma	up	CAP1	0.02215036004781723				
420	Melanoma	up	ATP6V0C	0.022054338827729225				
421	Melanoma	up	RPLP1	0.021975010633468628				
422	Melanoma	up	NME1	0.021711153909564018				
423	Melanoma	up	CCT5	0.021674517542123795				
424	Melanoma	up	STXBP1	0.02160252444446087				
425	Melanoma	up	P4HB	0.02154744789004326				
426	Melanoma	up	TAGLN2	0.021319232881069183				
427	Melanoma	up	H3F3AP4	0.021300559863448143				
428	Melanoma	up	ST6GALNAC2	0.021149544045329094				
429	Melanoma	up	ATP6V1B2	0.020784957334399223				
430	Melanoma	up	CLIC1	0.020716441795229912				
431	Melanoma	up	LGALS3BP	0.020642217248678207				
432	Melanoma	up	COX5A	0.02058996632695198				
433	Melanoma	up	TMEM147	0.020497681573033333				
434	Melanoma	up	PLP2	0.02044088952243328				
435	Melanoma	up	HSPA1A	0.01990428939461708				
436	Melanoma	up	CSNK2B	0.019853627309203148				
437	Melanoma	up	BSG	0.019853340461850166				
438	Melanoma	up	AHCY	0.01977592520415783				
439	Melanoma	up	ATP6AP1	0.019603779539465904				
440	Melanoma	up	RPL13AP5	0.019564326852560043				
441	Melanoma	up	NONO	0.019514642655849457				
442	Melanoma	up	DUSP4	0.019450165331363678				
443	Melanoma	up	TIMP1	0.019166214391589165				
444	Melanoma	up	VIM	0.01892702654004097				
445	Melanoma	up	RHOC	0.018917584791779518				
446	Melanoma	up	HEY1	0.01890067383646965				
447	Melanoma	up	MITF	0.018886465579271317				
448	Melanoma	up	LDHA	0.018670540302991867				
449	Melanoma	up	ITPKB	0.018565356731414795				
450	Melanoma	up	KRT16	0.018476828932762146				
451	Melanoma	up	PFN1	0.018348848447203636				
452	Melanoma	up	EIF4A1	0.01826612465083599				
453	Melanoma	up	IER3	0.01820310764014721				
454	Melanoma	up	ST3GAL5	0.018028313294053078				
455	Melanoma	up	HNRNPAB	0.017855186015367508				
456	Melanoma	up	CYBA	0.017795750871300697				
457	Melanoma	up	TFRC	0.0177814569324255				
458	Melanoma	up	NDUFA1	0.017591586336493492				
459	Melanoma	up	ARF1	0.0175880528986454				
460	Melanoma	up	USP11	0.017550280317664146				
461	Melanoma	up	S100A8	0.01752827689051628				
462	Melanoma	up	CTSA	0.01751861535012722				
463	Melanoma	up	SLC25A6	0.017429310828447342				
464	Melanoma	up	PARK7	0.017427517101168633				
465	Melanoma	up	TRIB2	0.017351794987916946				
466	Melanoma	up	CERS2	0.017346220090985298				
467	Melanoma	up	AGPAT1	0.01732107438147068				
468	Melanoma	up	EDNRB	0.01726771518588066				
469	Melanoma	up	DYNLRB1	0.017111588269472122				
470	Melanoma	up	TRIM28	0.017089933156967163				
471	Melanoma	up	SNRPB	0.016918491572141647				
472	Melanoma	up	SNRPD2	0.01689416542649269				
473	Melanoma	up	ATP6V1G1	0.016662873327732086				
474	Melanoma	up	FABP5	0.01653704047203064				
475	Melanoma	up	YWHAB	0.016526024788618088				
476	Melanoma	up	RPL18AP3	0.016468985006213188				
477	Melanoma	up	SH3BGRL3	0.01645451784133911				
478	Melanoma	up	ABHD17A	0.016225695610046387				
479	Melanoma	up	PTTG1	0.015969127416610718				
480	Melanoma	up	ITGA3	0.0158812515437603				
481	Melanoma	up	FAM127A	0.015841539949178696				
482	Melanoma	up	SERF2	0.015803413465619087				
483	Melanoma	up	PPP1R11	0.015721138566732407				
484	Melanoma	up	GPX4	0.015659257769584656				
485	Melanoma	up	NPC2	0.015570924617350101				
486	Melanoma	up	POLR2J	0.015472698956727982				
487	Melanoma	up	UFC1	0.015449151396751404				
488	Melanoma	up	GABARAP	0.015423390083014965				
489	Melanoma	up	GDI1	0.015413284301757812				
490	Melanoma	up	RPS5	0.015409407205879688				
491	Melanoma	up	PEA15	0.015148571692407131				
492	Melanoma	up	GTF3A	0.015069037675857544				
493	Melanoma	up	PSMB3	0.015011097304522991				
494	Melanoma	up	PLP1	0.014998313039541245				
495	Melanoma	up	HSPH1	0.014956249855458736				
496	Melanoma	up	TXNDC5	0.01491592451930046				
497	Melanoma	up	HLA-G	0.014879465103149414				
498	Melanoma	up	TBCB	0.014795544557273388				
499	Melanoma	up	IFNGR2	0.014721088111400604				
500	Melanoma	up	WFDC1	0.014720615930855274				
501	Melanoma	up	SLC39A6	0.014690945856273174				
502	Melanoma	up	BAG6	0.014685112051665783				
503	Melanoma	up	CD81	0.014675907790660858				
504	Melanoma	up	PLEKHO2	0.014634973369538784				
505	Melanoma	up	NTRK3	0.0145419305190444				
506	Melanoma	up	DYNLL1	0.014468180015683174				
507	Melanoma	up	SEMA4C	0.014444946311414242				
508	Melanoma	up	TSPAN3	0.014358706772327423				
509	Melanoma	up	AKR1B1	0.014343748800456524				
510	Melanoma	up	SET	0.014335411600768566				
511	Melanoma	up	PRMT1	0.01430362369865179				
512	Melanoma	up	HSPA5	0.014300957322120667				
513	Melanoma	up	SCAMP2	0.014300032518804073				
514	Melanoma	up	GSTP1	0.014246217906475067				
515	Melanoma	up	PTDSS1	0.014234130270779133				
516	Melanoma	up	SEPW1	0.014178927056491375				
517	Melanoma	up	CNOT7	0.01407482661306858				
518	Melanoma	up	GMPR	0.014018518850207329				
519	Melanoma	up	PRKCSH	0.014011544175446033				
520	Melanoma	up	ATP6V0B	0.013839422725141048				
521	Melanoma	up	TUBB2A	0.013735574670135975				
522	Melanoma	up	POM121C	0.013724112883210182				
523	Melanoma	up	SPRR1B	0.013647065497934818				
524	Melanoma	up	NCL	0.013547498732805252				
525	Melanoma	up	ACTR3	0.01342354528605938				
526	Melanoma	up	ATP6V0D1	0.013408063910901546				
527	Melanoma	up	TBC1D16	0.013330918736755848				
528	Melanoma	up	KRT6B	0.013161786831915379				
529	Melanoma	up	IQGAP1	0.01310618594288826				
530	Melanoma	up	GPR56	0.013070686720311642				
531	Melanoma	up	BRD9	0.012883001007139683				
532	Melanoma	up	TUFM	0.012806275859475136				
533	Melanoma	up	INPP5F	0.012805254198610783				
534	Melanoma	up	MT2A	0.012778826989233494				
535	Melanoma	up	FIS1	0.012762187980115414				
536	Melanoma	up	SHFM1	0.012689228169620037				
537	Melanoma	up	JUND	0.01258000172674656				
538	Melanoma	up	GNB1	0.012466800399124622				
539	Melanoma	up	PRR4	0.01236953865736723				
540	Melanoma	up	HSPB1	0.012342538684606552				
541	Melanoma	up	TIMP2	0.012326519005000591				
542	Melanoma	up	BRD2	0.012314548715949059				
543	Melanoma	up	PCBP1	0.012283227406442165				
544	Melanoma	up	TKT	0.012150907889008522				
545	Melanoma	up	GATAD2A	0.012139802798628807				
546	Melanoma	up	METTL9	0.012102045118808746				
547	Melanoma	up	HSPA1B	0.012078111059963703				
548	Melanoma	up	HGS	0.012070770375430584				
549	Melanoma	up	AP2S1	0.012011030688881874				
550	Melanoma	up	TUBA1B	0.011994078755378723				
551	Melanoma	up	NAP1L1	0.011991629377007484				
552	Melanoma	up	IGSF3	0.011959164403378963				
553	Melanoma	up	PLD3	0.011908529326319695				
554	Melanoma	up	HIST1H4C	0.011881782673299313				
555	Melanoma	up	AP1S2	0.011834988370537758				
556	Melanoma	up	SLC6A8	0.011829572729766369				
557	Melanoma	up	PSMB4	0.011821001768112183				
558	Melanoma	up	KARS	0.011819648556411266				
559	Melanoma	up	EIF3I	0.011756662279367447				
560	Melanoma	up	STAT3	0.01174355112016201				
561	Melanoma	up	AHSA1	0.011740664020180702				
562	Melanoma	up	WARS	0.011689361184835434				
563	Melanoma	up	GRN	0.01164660882204771				
564	Melanoma	up	TOMM6	0.011622298508882523				
565	Melanoma	up	FBXO7	0.011603835970163345				
566	Melanoma	up	H2AFZ	0.011508259922266006				
567	Melanoma	up	MGST3	0.01148130651563406				
568	Melanoma	up	RPP25	0.011477846652269363				
569	Melanoma	up	GPR137B	0.011463143862783909				
570	Melanoma	up	HYOU1	0.011390717700123787				
571	Melanoma	up	GANAB	0.011345786973834038				
572	Melanoma	up	VAPA	0.01133060548454523				
573	Melanoma	up	DNAJB1	0.01126775424927473				
574	Melanoma	up	CDH3	0.011234390549361706				
575	Melanoma	up	PSMA4	0.011205824092030525				
576	Melanoma	up	EIF3E	0.011104320175945759				
577	Melanoma	up	MT1F	0.011080093681812286				
578	Melanoma	up	BANF1	0.011074545793235302				
579	Melanoma	up	PHC2	0.01105706300586462				
580	Melanoma	up	LITAF	0.011024701409041882				
581	Melanoma	up	TRIB1	0.010994217358529568				
582	Melanoma	up	MAD1L1	0.010961463674902916				
583	Melanoma	up	NDUFS3	0.01090677734464407				
584	Melanoma	up	ARL2	0.010858338326215744				
585	Melanoma	up	CALR	0.010855589993298054				
586	Melanoma	up	LARP1	0.010801686905324459				
587	Melanoma	up	MRPL24	0.010782706551253796				
588	Melanoma	up	WIPI1	0.01075669564306736				
589	Melanoma	up	NDUFA13	0.010693196207284927				
590	Melanoma	up	SOX10	0.010666891001164913				
591	Melanoma	up	MARCKS	0.010659890249371529				
592	Melanoma	up	PTBP1	0.010657668113708496				
593	Melanoma	up	GNAI2	0.01062445342540741				
594	Melanoma	up	ENO2	0.010616072453558445				
595	Melanoma	up	UBE2S	0.010612046346068382				
596	Melanoma	up	UBA1	0.010593288578093052				
597	Melanoma	up	LOC100505584	0.010576962493360043				
598	Melanoma	up	FAM96B	0.010543101467192173				
0	Melanoma	down	CDO1	-0.2517751455307007				
1	Melanoma	down	CCDC74B	-0.14438074827194214				
2	Melanoma	down	MAP9	-0.1022782251238823				
3	Melanoma	down	CETN3	-0.09668781608343124				
4	Melanoma	down	KBTBD6	-0.08591186255216599				
5	Melanoma	down	FAM216A	-0.08123114705085754				
6	Melanoma	down	CXXC4	-0.07292490452528				
7	Melanoma	down	SLC1A1	-0.07276876270771027				
8	Melanoma	down	ESM1	-0.07184349000453949				
9	Melanoma	down	RSAD2	-0.06240009889006615				
10	Melanoma	down	RLN2	-0.061898745596408844				
11	Melanoma	down	HILPDA	-0.05957196652889252				
12	Melanoma	down	JAKMIP2	-0.059225864708423615				
13	Melanoma	down	SPP1	-0.059111472219228745				
14	Melanoma	down	MDGA1	-0.05673651769757271				
15	Melanoma	down	FMNL3	-0.05555116757750511				
16	Melanoma	down	CCR2	-0.055547721683979034				
17	Melanoma	down	LRRCC1	-0.05477816238999367				
18	Melanoma	down	ARHGAP18	-0.05368069186806679				
19	Melanoma	down	ELAC1	-0.053121358156204224				
20	Melanoma	down	PLEKHA5	-0.050584059208631516				
21	Melanoma	down	HOXB7	-0.0472911037504673				
22	Melanoma	down	FPGT	-0.044761329889297485				
23	Melanoma	down	CFAP53	-0.04414280876517296				
24	Melanoma	down	GATM	-0.04388423636555672				
25	Melanoma	down	CISH	-0.04329212009906769				
26	Melanoma	down	FAM115A	-0.04315080866217613				
27	Melanoma	down	STK33	-0.04250539466738701				
28	Melanoma	down	CADM1	-0.04241074621677399				
29	Melanoma	down	IFIT1	-0.041987914592027664				
30	Melanoma	down	ZNF646	-0.04192116856575012				
31	Melanoma	down	GIN1	-0.04178760573267937				
32	Melanoma	down	HOXB2	-0.04113547131419182				
33	Melanoma	down	GRAMD1C	-0.04102122038602829				
34	Melanoma	down	ATP8A1	-0.040880344808101654				
35	Melanoma	down	ZNF319	-0.03986084833741188				
36	Melanoma	down	FZD2	-0.03948596864938736				
37	Melanoma	down	MDM1	-0.03828355297446251				
38	Melanoma	down	FANK1	-0.037598561495542526				
39	Melanoma	down	C7orf25	-0.03720911219716072				
40	Melanoma	down	F2R	-0.03688765689730644				
41	Melanoma	down	BRIP1	-0.03667178377509117				
42	Melanoma	down	ARMC2	-0.03664947301149368				
43	Melanoma	down	ZNF248	-0.0357782319188118				
44	Melanoma	down	RERE	-0.035218071192502975				
45	Melanoma	down	APOBEC3A	-0.03469973802566528				
46	Melanoma	down	JAKMIP1	-0.03457207232713699				
47	Melanoma	down	KRT1	-0.034463703632354736				
48	Melanoma	down	ZNF467	-0.03428889811038971				
49	Melanoma	down	MTL5	-0.03417403623461723				
50	Melanoma	down	FAM122C	-0.03298531472682953				
51	Melanoma	down	ZNRF1	-0.032871536910533905				
52	Melanoma	down	INTS2	-0.032777827233076096				
53	Melanoma	down	DLGAP1-AS2	-0.03200133144855499				
54	Melanoma	down	APOBEC3G	-0.031625114381313324				
55	Melanoma	down	PLGLB2	-0.03137333318591118				
56	Melanoma	down	WDR5B	-0.031041353940963745				
57	Melanoma	down	COX17	-0.030745727941393852				
58	Melanoma	down	FGGY	-0.03074481151998043				
59	Melanoma	down	AMDHD1	-0.030690737068653107				
60	Melanoma	down	ALDOC	-0.030567655339837074				
61	Melanoma	down	DDX17	-0.030496591702103615				
62	Melanoma	down	CRYBG3	-0.030099527910351753				
63	Melanoma	down	ZBP1	-0.02990221045911312				
64	Melanoma	down	HCG4	-0.029765840619802475				
65	Melanoma	down	KBTBD7	-0.029477771371603012				
66	Melanoma	down	KLRG1	-0.02915778011083603				
67	Melanoma	down	LOC643733	-0.028743797913193703				
68	Melanoma	down	RAD18	-0.028683003038167953				
69	Melanoma	down	TMEM251	-0.028529444709420204				
70	Melanoma	down	HECTD2	-0.0283729899674654				
71	Melanoma	down	ARL13B	-0.028336847200989723				
72	Melanoma	down	ZNF181	-0.0283229798078537				
73	Melanoma	down	MND1	-0.02822748012840748				
74	Melanoma	down	SOBP	-0.028053265064954758				
75	Melanoma	down	MICALCL	-0.027681441977620125				
76	Melanoma	down	LRRC23	-0.02753853239119053				
77	Melanoma	down	ELF5	-0.027530862018465996				
78	Melanoma	down	MKKS	-0.027449680492281914				
79	Melanoma	down	ZNF25	-0.02744145505130291				
80	Melanoma	down	C9orf3	-0.0273625198751688				
81	Melanoma	down	CERK	-0.027092596516013145				
82	Melanoma	down	ZNF665	-0.027064599096775055				
83	Melanoma	down	FBLN5	-0.027009807527065277				
84	Melanoma	down	RLN1	-0.026675080880522728				
85	Melanoma	down	MLEC	-0.02644316479563713				
86	Melanoma	down	HDDC3	-0.02629816345870495				
87	Melanoma	down	FADS1	-0.026076458394527435				
88	Melanoma	down	NCR1	-0.02607027068734169				
89	Melanoma	down	RNF112	-0.02590332180261612				
90	Melanoma	down	JRKL	-0.025804201140999794				
91	Melanoma	down	CLU	-0.025773370638489723				
92	Melanoma	down	ZNF641	-0.025604836642742157				
93	Melanoma	down	STYK1	-0.025539511814713478				
94	Melanoma	down	ABCC11	-0.025480199605226517				
95	Melanoma	down	LOC338620	-0.025451429188251495				
96	Melanoma	down	PACRGL	-0.02539047785103321				
97	Melanoma	down	OASL	-0.025308027863502502				
98	Melanoma	down	KIDINS220	-0.025286784395575523				
99	Melanoma	down	FGL2	-0.025062493979930878				
100	Melanoma	down	HOMER1	-0.024728477001190186				
101	Melanoma	down	WDR41	-0.02457834780216217				
102	Melanoma	down	TNFSF11	-0.024339575320482254				
103	Melanoma	down	ZFYVE16	-0.02423570118844509				
104	Melanoma	down	CCDC88A	-0.024132339283823967				
105	Melanoma	down	ZNF449	-0.024044588208198547				
106	Melanoma	down	KCNMB4	-0.023656588047742844				
107	Melanoma	down	IFIT3	-0.02357274293899536				
108	Melanoma	down	PTGR2	-0.023570863530039787				
109	Melanoma	down	CATSPER3	-0.023521529510617256				
110	Melanoma	down	AXL	-0.023486508056521416				
111	Melanoma	down	N6AMT2	-0.023478934541344643				
112	Melanoma	down	ZNF654	-0.023470653221011162				
113	Melanoma	down	TIMD4	-0.023330990225076675				
114	Melanoma	down	AVPR2	-0.023179862648248672				
115	Melanoma	down	SMAD5	-0.02295871451497078				
116	Melanoma	down	APOBEC3F	-0.022819319739937782				
117	Melanoma	down	HIST1H4B	-0.022590797394514084				
118	Melanoma	down	RUFY3	-0.02258451282978058				
119	Melanoma	down	KCNK6	-0.02242921106517315				
120	Melanoma	down	BAZ2B	-0.022251654416322708				
121	Melanoma	down	CFHR1	-0.022250065580010414				
122	Melanoma	down	AUTS2	-0.02222372032701969				
123	Melanoma	down	DSC1	-0.022179193794727325				
124	Melanoma	down	CHGB	-0.022173097357153893				
125	Melanoma	down	GLRX	-0.022164231166243553				
126	Melanoma	down	AP3S2	-0.021929631009697914				
127	Melanoma	down	MYCBPAP	-0.021868262439966202				
128	Melanoma	down	RMDN2	-0.021823547780513763				
129	Melanoma	down	CWC25	-0.021821439266204834				
130	Melanoma	down	CRYBB2	-0.02172149159014225				
131	Melanoma	down	KNSTRN	-0.021693537011742592				
132	Melanoma	down	CYP4V2	-0.021613435819745064				
133	Melanoma	down	GADD45G	-0.02161107398569584				
134	Melanoma	down	NEURL2	-0.02153446339070797				
135	Melanoma	down	C2orf15	-0.02151363529264927				
136	Melanoma	down	JPH3	-0.021393388509750366				
137	Melanoma	down	KMT2E	-0.021386899054050446				
138	Melanoma	down	DYNLRB2	-0.021347135305404663				
139	Melanoma	down	TRIM36	-0.02119099162518978				
140	Melanoma	down	CITED1	-0.021128058433532715				
141	Melanoma	down	LRIF1	-0.021008716896176338				
142	Melanoma	down	GRID2	-0.02090664580464363				
143	Melanoma	down	APOBEC3C	-0.020887551829218864				
144	Melanoma	down	TMEM74B	-0.020868994295597076				
145	Melanoma	down	BBS10	-0.02084297128021717				
146	Melanoma	down	PSPH	-0.020662246271967888				
147	Melanoma	down	ACOT4	-0.020625263452529907				
148	Melanoma	down	FAM172A	-0.020576968789100647				
149	Melanoma	down	RECK	-0.02048325538635254				
150	Melanoma	down	LMCD1	-0.02047622762620449				
151	Melanoma	down	IL1RN	-0.020471008494496346				
152	Melanoma	down	HFE	-0.02045460417866707				
153	Melanoma	down	UBE2U	-0.020435119047760963				
154	Melanoma	down	ZNF343	-0.02040199190378189				
155	Melanoma	down	P4HA1	-0.020306769758462906				
156	Melanoma	down	RYR2	-0.020260734483599663				
157	Melanoma	down	INHA	-0.020214667543768883				
158	Melanoma	down	CMTM2	-0.020040394738316536				
159	Melanoma	down	FZD3	-0.02001027576625347				
160	Melanoma	down	LINC00269	-0.020001769065856934				
161	Melanoma	down	ZNF124	-0.019963040947914124				
162	Melanoma	down	TGFA	-0.019897958263754845				
163	Melanoma	down	C11orf45	-0.01988326571881771				
164	Melanoma	down	TRIM7	-0.019853103905916214				
165	Melanoma	down	APBA3	-0.01979914680123329				
166	Melanoma	down	EXT1	-0.01975329779088497				
167	Melanoma	down	FCGR2B	-0.019698766991496086				
168	Melanoma	down	GPNMB	-0.01962648145854473				
169	Melanoma	down	OCLN	-0.019566256552934647				
170	Melanoma	down	CAPN9	-0.01942310854792595				
171	Melanoma	down	ACTL10	-0.01937798783183098				
172	Melanoma	down	ZNF568	-0.019322069361805916				
173	Melanoma	down	MAP3K12	-0.019266722723841667				
174	Melanoma	down	MAP10	-0.019200019538402557				
175	Melanoma	down	MESP1	-0.01913328282535076				
176	Melanoma	down	IFT22	-0.019107654690742493				
177	Melanoma	down	LPGAT1	-0.01906214840710163				
178	Melanoma	down	SMIM3	-0.018954550847411156				
179	Melanoma	down	IFIT2	-0.018937014043331146				
180	Melanoma	down	ZNF503	-0.01892717368900776				
181	Melanoma	down	CD1B	-0.018923623487353325				
182	Melanoma	down	LEFTY1	-0.018921401351690292				
183	Melanoma	down	TBC1D2	-0.01887304149568081				
184	Melanoma	down	PKIA	-0.01887127012014389				
185	Melanoma	down	ZNF415	-0.0187408197671175				
186	Melanoma	down	CYB561	-0.018559318035840988				
187	Melanoma	down	SPAM1	-0.018507881090044975				
188	Melanoma	down	TMEM196	-0.0184896569699049				
189	Melanoma	down	HSPA6	-0.018414590507745743				
190	Melanoma	down	RECQL4	-0.018334031105041504				
191	Melanoma	down	SLC35A1	-0.01831815019249916				
192	Melanoma	down	SNX16	-0.018310002982616425				
193	Melanoma	down	NFIA	-0.018299955874681473				
194	Melanoma	down	IGFBP2	-0.01826595515012741				
195	Melanoma	down	DGCR5	-0.018225926905870438				
196	Melanoma	down	CLECL1	-0.018197856843471527				
197	Melanoma	down	PCTP	-0.018018554896116257				
198	Melanoma	down	ZNF397	-0.017993230372667313				
199	Melanoma	down	ERAP2	-0.0179806686937809				
200	Melanoma	down	ZNF234	-0.017948701977729797				
201	Melanoma	down	ZNF354A	-0.01788865588605404				
202	Melanoma	down	CRTAP	-0.017839808017015457				
203	Melanoma	down	PRSS16	-0.017829783260822296				
204	Melanoma	down	TMEM159	-0.017808908596634865				
205	Melanoma	down	MED7	-0.017803166061639786				
206	Melanoma	down	SNX27	-0.017744405195116997				
207	Melanoma	down	SLC25A43	-0.017726454883813858				
208	Melanoma	down	ATP6V1C1	-0.017706792801618576				
209	Melanoma	down	KCNMB1	-0.017625723034143448				
210	Melanoma	down	EME1	-0.017624052241444588				
211	Melanoma	down	DLG3	-0.01756649650633335				
212	Melanoma	down	IL7	-0.017516519874334335				
213	Melanoma	down	PYGL	-0.01749507337808609				
214	Melanoma	down	ZNF133	-0.01745191588997841				
215	Melanoma	down	BTN3A1	-0.01745024509727955				
216	Melanoma	down	MYCBP	-0.017416637390851974				
217	Melanoma	down	C1orf216	-0.017397386953234673				
218	Melanoma	down	CDK9	-0.01731119491159916				
219	Melanoma	down	SMUG1	-0.017308367416262627				
220	Melanoma	down	LAG3	-0.01729193888604641				
221	Melanoma	down	PEG10	-0.017279386520385742				
222	Melanoma	down	PTPLB	-0.01723363995552063				
223	Melanoma	down	MAGI2	-0.017225345596671104				
224	Melanoma	down	DHODH	-0.017224527895450592				
225	Melanoma	down	GPI	-0.017206961289048195				
226	Melanoma	down	LEPROT	-0.017198078334331512				
227	Melanoma	down	GLIPR2	-0.01716543920338154				
228	Melanoma	down	CSN3	-0.01714765653014183				
229	Melanoma	down	HEPH	-0.017064325511455536				
230	Melanoma	down	FAM129A	-0.017040297389030457				
231	Melanoma	down	BBS4	-0.016962526366114616				
232	Melanoma	down	ARF3	-0.016924887895584106				
233	Melanoma	down	CDK11B	-0.016918716952204704				
234	Melanoma	down	CMSS1	-0.016913404688239098				
235	Melanoma	down	KCNE2	-0.016881229355931282				
236	Melanoma	down	CD72	-0.01677067019045353				
237	Melanoma	down	KRT6A	-0.01673659309744835				
238	Melanoma	down	WDR17	-0.016700394451618195				
239	Melanoma	down	BATF	-0.016611989587545395				
240	Melanoma	down	C5	-0.016607951372861862				
241	Melanoma	down	TMEM139	-0.01654653251171112				
242	Melanoma	down	CEP112	-0.016542648896574974				
243	Melanoma	down	ATP7A	-0.016492050141096115				
244	Melanoma	down	RIBC2	-0.016478916630148888				
245	Melanoma	down	PODXL	-0.016458328813314438				
246	Melanoma	down	UNC5CL	-0.016447696834802628				
247	Melanoma	down	ZNF219	-0.016447141766548157				
248	Melanoma	down	SLC27A2	-0.016429772600531578				
249	Melanoma	down	FAM118A	-0.016407310962677002				
250	Melanoma	down	ZNF624	-0.016337750479578972				
251	Melanoma	down	EMILIN2	-0.01633279398083687				
252	Melanoma	down	ACHE	-0.01632288284599781				
253	Melanoma	down	CDC42EP3	-0.016321346163749695				
254	Melanoma	down	PICK1	-0.016297534108161926				
255	Melanoma	down	RAB40A	-0.016154320910573006				
256	Melanoma	down	SPRR2D	-0.016134245321154594				
257	Melanoma	down	FAM162A	-0.01609182544052601				
258	Melanoma	down	ROCK2	-0.016083616763353348				
259	Melanoma	down	TMX4	-0.016065876930952072				
260	Melanoma	down	MSRB2	-0.016043521463871002				
261	Melanoma	down	ATF7IP2	-0.015927178785204887				
262	Melanoma	down	NMNAT1	-0.015872633084654808				
263	Melanoma	down	CCDC112	-0.015823015943169594				
264	Melanoma	down	PEX6	-0.015808269381523132				
265	Melanoma	down	BEST1	-0.01568898744881153				
266	Melanoma	down	HIST1H2BG	-0.015638938173651695				
267	Melanoma	down	PUS7L	-0.015616398304700851				
268	Melanoma	down	AGPAT4	-0.015590965747833252				
269	Melanoma	down	C5orf38	-0.01554456539452076				
270	Melanoma	down	ELMOD2	-0.01552518829703331				
271	Melanoma	down	KLK3	-0.015484222210943699				
272	Melanoma	down	SLFN13	-0.015453837811946869				
273	Melanoma	down	PRDM12	-0.015417407266795635				
274	Melanoma	down	SLC30A7	-0.015401454642415047				
275	Melanoma	down	EPS8L2	-0.015387138351798058				
276	Melanoma	down	VAMP4	-0.015325811691582203				
277	Melanoma	down	DCAF16	-0.015317759476602077				
278	Melanoma	down	ZNF12	-0.01531106699258089				
279	Melanoma	down	NUP43	-0.015293188393115997				
280	Melanoma	down	TBCD	-0.01529271062463522				
281	Melanoma	down	ZNF365	-0.015275427140295506				
282	Melanoma	down	FAH	-0.015272039920091629				
283	Melanoma	down	MCEE	-0.015205400064587593				
284	Melanoma	down	PFKFB4	-0.015203667804598808				
285	Melanoma	down	MYCN	-0.015203439630568027				
286	Melanoma	down	SIGLEC9	-0.015184643678367138				
287	Melanoma	down	RCC1	-0.01518016867339611				
288	Melanoma	down	RFESD	-0.015120135620236397				
289	Melanoma	down	CCDC25	-0.015042602084577084				
290	Melanoma	down	XRCC6BP1	-0.015041613020002842				
291	Melanoma	up	LOC100507431	0.19002129137516022				
292	Melanoma	up	SYNC	0.18681100010871887				
293	Melanoma	up	DEPDC7	0.11458617448806763				
294	Melanoma	up	ARNT2	0.11036136746406555				
295	Melanoma	up	ARSK	0.10582893341779709				
296	Melanoma	up	RUNDC3B	0.0935664102435112				
297	Melanoma	up	DOK6	0.08818045258522034				
298	Melanoma	up	ALPK2	0.08589354157447815				
299	Melanoma	up	CENPK	0.08356789499521255				
300	Melanoma	up	NTN4	0.08286187052726746				
301	Melanoma	up	MMP19	0.07985211163759232				
302	Melanoma	up	PLA2G7	0.07927872985601425				
303	Melanoma	up	ASIC1	0.07690931856632233				
304	Melanoma	up	TRMT2A	0.06672026962041855				
305	Melanoma	up	AVIL	0.06528802216053009				
306	Melanoma	up	TNIP3	0.06484096497297287				
307	Melanoma	up	EPYC	0.063469298183918				
308	Melanoma	up	CXCL13	0.06068403273820877				
309	Melanoma	up	C12orf60	0.059343378990888596				
310	Melanoma	up	SLC35G2	0.05623124539852142				
311	Melanoma	up	BBS12	0.055479422211647034				
312	Melanoma	up	FN1	0.05531513690948486				
313	Melanoma	up	ZNF239	0.05437742918729782				
314	Melanoma	up	CUL3	0.050727151334285736				
315	Melanoma	up	CLIC6	0.05070082098245621				
316	Melanoma	up	POU3F2	0.050295326858758926				
317	Melanoma	up	ZNF284	0.04882538318634033				
318	Melanoma	up	GPM6B	0.04867812618613243				
319	Melanoma	up	IGSF6	0.047416891902685165				
320	Melanoma	up	NR2E3	0.0471535287797451				
321	Melanoma	up	COQ7	0.04672132059931755				
322	Melanoma	up	VWA5A	0.045705877244472504				
323	Melanoma	up	ANKRD36BP1	0.04480673745274544				
324	Melanoma	up	TRIM48	0.04393962770700455				
325	Melanoma	up	LRP11	0.04227419197559357				
326	Melanoma	up	ZNF547	0.04196494445204735				
327	Melanoma	up	ZNF683	0.04176425561308861				
328	Melanoma	up	EPSTI1	0.04155202955007553				
329	Melanoma	up	B3GALNT2	0.041276268661022186				
330	Melanoma	up	ZNF382	0.041243307292461395				
331	Melanoma	up	CP	0.03996109217405319				
332	Melanoma	up	OR4K5	0.039879780262708664				
333	Melanoma	up	ADAM20P1	0.03919221833348274				
334	Melanoma	up	WDR63	0.039058711379766464				
335	Melanoma	up	TEX28	0.03896019235253334				
336	Melanoma	up	MCTP1	0.03830476105213165				
337	Melanoma	up	TMEM81	0.038044996559619904				
338	Melanoma	up	NPTX1	0.037126053124666214				
339	Melanoma	up	UPF3B	0.03712556138634682				
340	Melanoma	up	TMEM51	0.03624853864312172				
341	Melanoma	up	HTRA1	0.03620035573840141				
342	Melanoma	up	GYPA	0.03605981916189194				
